,name,property_type,years,coordinates,postcode,sa2_coor,closest_sa2,bed,bath,car,Income,Population,week_rent
1316,132 Roberts Street Yarraville VIC 3013,House,2022,"[-37.8128695, 144.8689748]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,2,91772.83809523845,17038.483354048338,330.0
1317,30 Simpson Street Yarraville VIC 3013,House,2022,"[-37.8171873, 144.892356]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,1,2,91772.83809523845,17038.483354048338,890.0
1318,5/2 Kent Street Yarraville VIC 3013,Townhouse,2022,"[-37.8199775, 144.895623]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,2,1,91772.83809523845,17038.483354048338,545.0
1319,396 Williamstown Road Yarraville VIC 3013,House,2022,"[-37.8236105, 144.8810729]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,2,1,91772.83809523845,17038.483354048338,575.0
1320,11 Avoca Street Yarraville VIC 3013,House,2022,"[-37.8141128, 144.8892181]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,1,,91772.83809523845,17038.483354048338,400.0
1321,Shop 112A Somerville Road Yarraville VIC 3013,Townhouse,2022,"[-37.813105, 144.8877935]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,,91772.83809523845,17038.483354048338,420.0
1322,2/112 Severn Street Yarraville VIC 3013,Townhouse,2022,"[-37.8193664, 144.8787305]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,2,1,91772.83809523845,17038.483354048338,500.0
1323,6/245 Williamstown Road Yarraville VIC 3013,Townhouse,2022,"[-37.816266, 144.883273]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,1,1,91772.83809523845,17038.483354048338,470.0
1324,38 Mill Avenue Yarraville VIC 3013,House,2022,"[-37.8227774, 144.8717252]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,2,2,91772.83809523845,17038.483354048338,650.0
1325,2/11 Buninyong Street Yarraville VIC 3013,Townhouse,2022,"[-37.8167601, 144.8887453]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,525.0
1326,200 Roberts Street Yarraville VIC 3013,House,2022,"[-37.8168871, 144.8682443]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,1,1,91772.83809523845,17038.483354048338,540.0
1327,35 Wilkins Street Yarraville VIC 3013,House,2022,"[-37.818265, 144.8731434]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,2,2,91772.83809523845,17038.483354048338,545.0
1328,1b Knox Street Yarraville VIC 3013,Townhouse,2022,"[-37.8153288, 144.8964968]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,520.0
1329,11/283-285 Williamstown Road Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.818492, 144.882597]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,375.0
1330,43 Wembley Ave Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.823214, 144.873612]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,500.0
1331,7/51 Stephen Street Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.8127921, 144.895623]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,360.0
1332,11/51 Stephen Street Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.8127921, 144.895623]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,350.0
1333,2/341 Williamstown Road Yarraville VIC 3013,Townhouse,2022,"[-37.822009, 144.882126]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,2,91772.83809523845,17038.483354048338,480.0
1334,121 Simpson Street Yarraville VIC 3013,House,2022,"[-37.8169048, 144.8876707]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,,91772.83809523845,17038.483354048338,580.0
1335,1 Hughes Street Yarraville VIC 3013,House,2022,"[-37.82158380000001, 144.8905936]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,2,91772.83809523845,17038.483354048338,370.0
1336,101/154 Francis Street Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.8204947, 144.8858482]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,1,1,1,91772.83809523845,17038.483354048338,360.0
1337,4/64 Francis Street Yarraville VIC 3013,Apartment / Unit / Flat,2022,"[-37.8212327, 144.8929363]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,2,1,1,91772.83809523845,17038.483354048338,265.0
1338,47B Angliss Street Yarraville VIC 3013,House,2022,"[-37.81733699999999, 144.8665683]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,3,2,91772.83809523845,17038.483354048338,695.0
1339,21 St Leonards Avenue Yarraville VIC 3013,House,2022,"[-37.8214849, 144.875851]",3013,"[xcoord    144.883121
ycoord    -37.817143
Name: Yarraville, dtype: float64]",Yarraville,3,1,,91772.83809523845,17038.483354048338,445.0
1340,307/455 Melbourne Road Newport VIC 3015,Apartment / Unit / Flat,2022,"[-37.8406731, 144.8825128]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,480.0
1341,3/97 New Street South Kingsville VIC 3015,Apartment / Unit / Flat,2022,"[-37.8323952, 144.8667094]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,340.0
1342,8 Walker Street Newport VIC 3015,House,2022,"[-37.8419707, 144.8822549]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,4,2,1,94826.70476190466,19854.181640625,610.0
1343,7/11-15 Basil Street Newport VIC 3015,Townhouse,2022,"[-37.8462907, 144.8658378]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,3,1,94826.70476190466,19854.181640625,600.0
1344,13/114 Mason Street Newport VIC 3015,Apartment / Unit / Flat,2022,"[-37.8409631, 144.8738955]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,420.0
1345,7/58 Mason Street Newport VIC 3015,Apartment / Unit / Flat,2022,"[-37.8417764, 144.8781989]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,380.0
1346,201 Mason Street Newport VIC 3015,House,2022,"[-37.84084070000001, 144.8655155]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,1,1,94826.70476190466,19854.181640625,520.0
1347,1/485 Melbourne Road Newport VIC 3015,Apartment / Unit / Flat,2022,"[-37.8386655, 144.8824202]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,380.0
1348,29 Collingwood Road Newport VIC 3015,House,2022,"[-37.8437885, 144.8890891]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,2,1,94826.70476190466,19854.181640625,760.0
1349,1a Graham Street Newport VIC 3015,House,2022,"[-37.8403575, 144.8673691]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,540.0
1350,2/29 Maddox Road Newport VIC 3015,Townhouse,2022,"[-37.843633, 144.8690397]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,2,2,94826.70476190466,19854.181640625,560.0
1351,23 Speight Street Newport VIC 3015,House,2022,"[-37.8429886, 144.8778065]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,4,1,3,94826.70476190466,19854.181640625,690.0
1352,102 Hall Street Newport VIC 3015,House,2022,"[-37.8390495, 144.884275]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,1,94826.70476190466,19854.181640625,440.0
1353,4/5 Grieves Street Newport VIC 3015,House,2022,"[-37.8440726, 144.8672007]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,2,3,94826.70476190466,19854.181640625,690.0
1354,6 Loft Reserve Road Newport VIC 3015,House,2022,"[-37.8426681, 144.8685236]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,2,1,94826.70476190466,19854.181640625,700.0
1355,20 Elphin Street Newport VIC 3015,House,2022,"[-37.8425435, 144.8904647]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,3,1,1,94826.70476190466,19854.181640625,475.0
1356,11 Davies Street Newport VIC 3015,House,2022,"[-37.8454775, 144.8871978]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,4,2,4,94826.70476190466,19854.181640625,800.0
1357,46 Mirls Street Newport VIC 3015,House,2022,"[-37.8434018, 144.8799017]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,2,94826.70476190466,19854.181640625,550.0
1358,55 River Street Newport VIC 3015,House,2022,"[-37.8410392, 144.8888312]",3015,"[xcoord    144.880167
ycoord    -37.838412
Name: Newport, dtype: float64]",Newport,2,1,,94826.70476190466,19854.181640625,440.0
